latitude,longitude,lat,lng,OID,CLUES,ESTADO,CLAVE_ENT,MUNICIPIO,CLAVE_MUNICIPIO,CVE_MUN,NOMBRE_LOCALIDAD,CLAVE_LOCALIDAD,NOMBRE_JURISDICCION,CLAVE_JURISDICCION,NOMBRE_INSTITUCION,CLAVE_INSTITUCION,TIPO_ESTABLECIMIENTO,CLAVE_TIPO_ESTABLECIMIENTO,NOMBRE_TIPOLOGIA,CLAVE_TIPOLOGIA,NOMBRE_SUBTIPOLOGIA,CLAVE_SUBTIPOLOGIA,CONSULTORIOS_MED_GRAL,OTROS_CONSULTORIOS,TOTAL_CONSULTORIOS,CAMAS_HOS,OTRAS_CAMAS,TOTAL_CAMAS,UNIDAD,ATENC_COVID,ESTADO_FASE,FASE_1_COVID,FASE_2_COVID,FASE_3_COVID,CLAVE_VIALIDAD,TIPO_VIALIDAD,VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,CLAVE_TIPO_ASENTAMIENTO,TIPO_ASENTAMIENTO,ASENTAMIENTO,OBSERVACIONES_DIRECCION,CODIGO_POSTAL,ESTATUS_OPERACION,CLAVE_ESTATUS_OPERACION,FECHA_CONSTRUCCION,FECHA_INICIO_OPERACION,LATITUDE,LONGITUDE,INS_ADM,INS_ADM_CLAVE,NIVEL_ATENCION,CLAVE_NIVEL_ATENCION,ESTRATO_UNIDAD,CLAVE_ESTRATO_UNIDAD,AREAS_SERVICIOS,POB_ENT,POB_MUN,RES_MUN_18ABR,RES_MUN_18ABR,RES_MUN_19ABR,RES_MUN_20ABR
19.8145,-99.0882,19.8145,-99.0882,14082,MCSSA018774,MEXICO,15,ZUMPANGO,120,15120,ZUMPANGO DE OCAMPO,1,ZUMPANGO,15,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,NO ESPECIFICADO,99,0,41,41,124,109,233,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE ZUMPANGO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA ZUMPANGO-JILOTZINGO,400,SIN NÚMERO,,,BARRIO DE SANTIAGO 2A. SECCIÓN,"CARRETERA ZUMPANGO JILOTZINGO NO. 400, COL. BARRIO DE SANTIAGO 2A. SECCIÓN",56600,EN OPERACION,1,13/07/2009,09/01/2012,19.8145,-99.0882,SECRETARÍA DE SALUD ESTATAL,SESA,TERCER NIVEL,3,URBANO,2,MEDICAS - ANATOMÍA PATOLÓGICA | UROLOGIA - | URGENCIAS - | TRAUMATOLOGIA - | TOCOCIRUGIA - | TERAPIA NEUROENDOVASCULAR - | REUMATOLOGÍA - | RADIOLOGIA - | PSIQUIATRIA - | PSICOLOGÍA - | PROCTOLOGIA - | PEDIATRIA - | OTORRINOLARINGOLOGIA - | ORTOPEDIA - | OFTALMOLOGIA - | OBSTETRICIA - | NUTRICIÓN - | NEUROLOGIA - | NEUROCIRUGIA - | NEONATOLOGIA - | NEFROLOGÍA - | NEFROLOGIA - | MEDICINA PREVENTIVA - | MEDICINA INTERNA - | MEDICINA GENERAL - | MEDICINA DEL DOLOR - | MEDICINA CRITICA - | LABORATORIO DE MICROBIOLOGÍA - | LABORATORIO CLÍNICO - | INFECTOLOGÍA - | IMAGENOLOGIA - | HOSPITALIZACION - | HEMATOLOGÍA - | GINECO-OBSTETRICIA - | GINECOLOGIA Y OBSTETRICIA - | GINECOLOGIA - | GERIATRIA - | GASTROENTEROLOGIA - | GASTROCIRUGIA - | EPIDEMIOLOGÍA - | ENDOSCOPIA - | ENDOCRINOLOGIA - | ELECTROFISIOLOGIA - | CRECIMIENTO Y DESARROLLO - | COLOPROCTOLOGIA - | CIRUGIA PEDIATRICA - | CIRUGIA MAXILOFACIAL - | CIRUGIA GENERAL - | CIRUGIA ENDOSCOPICA - | CIRUGIA DE TORAX - | CIRUGIA COLORRECTAL - | CIRUGIA CARDIOVASCULAR Y TORACICA - | CIRUGIA BARIATRICA - | CARDIOLOGIA - | AUDIOLOGIA - | ANESTESIOLOGIA - | ALGOLOGIA - | AISLADOS - | NEFROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ENDOCRINOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | UROLOGIA - UROLOGIA | AISLADOS - UNIDAD DE QUEMADOS | AISLADOS - UNIDAD DE CUIDADOS INTENSIVOS NEONATAL | AISLADOS - UNIDAD DE CUIDADOS INTENSIVOS | CARDIOLOGIA - UNIDAD DE CUIDADOS CORONARIOS | OFTALMOLOGIA - TRANSPLANTES | AISLADOS - TRANSPLANTES | TOCOCIRUGIA - TOCOLOGIA Y TOCOCIRUGIA | TOCOCIRUGIA - QUIROFANO | REUMATOLOGÍA - QUIROFANO | NEFROLOGIA - QUIROFANO | HEMATOLOGÍA - QUIROFANO | CIRUGIA COLORRECTAL - QUIROFANO | CIRUGIA BARIATRICA - QUIROFANO | AISLADOS - PEDIATRIA | CRECIMIENTO Y DESARROLLO - NEONATOLOGIA Y CUNEROS | AISLADOS - NEONATOLOGIA Y CUNEROS | MEDICINA INTERNA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | NEUMOLOGIA - FISIOLOGIA PULMONAR | GINECOLOGIA Y OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | NEFROLOGIA - UNIDAD DE HEMODIÁLISIS | UROLOGIA - UNIDAD DE ENDOUROLOGIA | NEFROLOGIA - UNIDAD DE DIALISIS | NEONATOLOGIA - UNIDAD DE CUIDADOS INTERMEDIOS | MEDICAS - UNIDAD DE CUIDADOS CORONARIOS | IMAGENOLOGIA - RESONANCIA MAGNETICA NUCLEAR | UROLOGIA - QUIROFANO | TRAUMATOLOGIA - QUIROFANO | QUIRURGICAS - QUIROFANO | PSIQUIATRIA - QUIROFANO | PROCTOLOGIA - QUIROFANO | PEDIATRIA - QUIROFANO | OTORRINOLARINGOLOGIA - QUIROFANO | ORTOPEDIA - QUIROFANO | OFTALMOLOGIA - QUIROFANO | NEUROLOGIA - QUIROFANO | NEUROCIRUGIA - QUIROFANO | GINECOLOGIA Y OBSTETRICIA - QUIROFANO | GASTROENTEROLOGIA - QUIROFANO | GASTROCIRUGIA - QUIROFANO | DERMATOLOGIA - QUIROFANO | COLOPROCTOLOGIA - QUIROFANO | CIRUGIA PLASTICA Y RECONSTRUCTIVA - QUIROFANO | CIRUGIA PEDIATRICA - QUIROFANO | CIRUGIA MAXILOFACIAL - QUIROFANO | CIRUGIA GENERAL - QUIROFANO | CIRUGIA DE TORAX - QUIROFANO | CIRUGIA CARDIOVASCULAR Y TORACICA - QUIROFANO | CARDIOLOGIA - QUIROFANO | ANESTESIOLOGIA - QUIROFANO | QUIRURGICAS - PEDIATRIA | MEDICAS - PEDIATRIA | NEUROLOGIA - NEUROFISIOLOGIA CLINICA | NEUROCIRUGIA - NEUROFISIOLOGIA CLINICA | NEONATOLOGIA - NEONATOLOGÍA Y CUNEROS | MEDICAS - NEONATOLOGÍA Y CUNEROS | IMAGENOLOGIA - MEDICINA NUCLEAR | LABORATORIO CLÍNICO - LABORATORIO | NEUMOLOGIA - INHALOTERAPIA | IMAGENOLOGIA - IMAGENOLOGÍA | TOCOCIRUGIA - HOSPITALIZACIÓN | PEDIATRIA - HOSPITALIZACIÓN | MEDICA TERNA - HOSPITALIZACIÓN | GINECO-OBSTETRICIA - HOSPITALIZACIÓN | CIRUGIA GENERAL - HOSPITALIZACIÓN | AISLADOS - HOSPITALIZACIÓN | CARDIOLOGIA - HEMODINAMIA | ENDOSCOPIA - ENDOSCOPIA | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | TRAUMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | REUMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | PSIQUIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PROCTOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | ONCOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | OFTALMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROCIRUGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA DEL DOLOR - CONSULTA EXTERNA ESPECIALIDADES | INFECTOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | HEMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | GECO-OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | GASTROENTEROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ENDOCROLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | DERMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PLASTICA Y RECONSTRUCTIVA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PEDIATRICA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA CARDIOVASCULAR Y TORACICA - CONSULTA EXTERNA ESPECIALIDADES | CARDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | AUDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ALERGOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | GINECOLOGIA Y OBSTETRICIA - CLINICA DE DISPLASIAIS | QUIRURGICAS - CARDIOLOGIA | MEDICAS - CARDIOLOGIA | OTORRINOLARINGOLOGIA - AUDIOLOGIA | QUIRURGICAS - ANATOMÍA PATOLÓGICA |,15175862,159647,10,11,11,12
19.3189,-98.8557,19.3189,-98.8557,14083,MCSSA018786,MEXICO,15,IXTAPALUCA,39,15039,ZOQUIAPAN,17,AMECAMECA,16,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,HOSPITALES REGIONALES DE ALTA ESPECIALIDAD,HRAE,0,49,49,120,75,195,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD IXTAPALUCA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA FEDERAL MÉXICO-PUEBLA KM. 34.5,SIN NÚMERO,SIN NÚMERO,,,IXTAPALUCA,"CARRETERA FEDERAL MÉXICO-PUEBLA KM. 34.5, PUEBLO DE ZOQUIAPAN",56530,EN OPERACION,1,01/10/2009,01/03/2012,19.3189,-98.8557,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD,HRAE,TERCER NIVEL,3,RURAL,1,,15175862,467361,29,32,37,37
18.9224,-99.2055,18.9224,-99.2055,15567,MSIMS000054,MORELOS,17,CUERNAVACA,7,17007,CUERNAVACA,1,CUERNAVACA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,96,0,96,277,0,277,HGRMF 1 CUERNAVACA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,PLAN DE AYALA ESQUINA AVENIDA CENTRAL,,,,,CENTRO,"AV. PLAN DE AYALA ESQUINA AV. CENTRAL COL. CENTRO C.P. 62430, CUERNAVACA, MORELOS",62430,EN OPERACION,1,,,18.9224,-99.2055,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1777227,365168,33,35,36,36
18.6515,-99.1982,18.6515,-99.1982,15585,MSIMS000235,MORELOS,17,ZACATEPEC,31,17031,ZACATEPEC DE HIDALGO,1,JOJUTLA,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,32,0,32,50,0,50,HGZMF 5 ZACATEPEC,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,CENTRAL ENTRE NIÑOS HÉROES Y CAMPO CAÑERO,,,,,CENTRO,"AV. CENTRAL DOMICILIO CONOCIDO ENTRE NIÑOS HÉROES Y CAMPO CAÑERO COL. CENTRO C.P. 62780, ZACATEPEC, MORELOS",62780,EN OPERACION,1,,,18.6515,-99.1982,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1777227,35063,0,0,0,0
18.8994,-99.164,18.8994,-99.164,15963,MSSSA002222,MORELOS,17,JIUTEPEC,11,17011,JIUTEPEC,1,CUERNAVACA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,REAL A YAUTEPEC ESQUINA CANOA,SIN NÚMERO,,,,,CALLE REAL A YAUTEPEC S/N ESQ. CANOA,62570,EN OPERACION,1,,01/05/2000,18.8994,-99.164,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1777227,196953,4,5,6,7
25.6727,-100.2613,25.6727,-100.2613,16084,NLIMS000204,NUEVO LEON,19,GUADALUPE,26,19026,GUADALUPE,1,GUADALUPE,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,31,0,31,160,0,160,HGZ 4 VILLA GUADALUPE,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,MATAMOROS Y ZUAZUA,,,,,,"MATAMOROS Y ZUAZUA COL. C.P. 67100, GUADALUPE, NUEVO LEÓN",67100,EN OPERACION,1,,,25.6727,-100.2613,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,4653458,678006,21,24,25,25
25.7159,-100.3502,25.7159,-100.3502,16094,NLIMS000303,NUEVO LEON,19,MONTERREY,39,19039,MONTERREY,1,MONTERREY,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,93,0,93,361,0,361,HES 25 MONTERREY,SI,3,,,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,5,CALLE,LINCOLN Y FIDEL VELÁZQUEZ,,,,,NUEVA MORELOS,"AV. LINCOLN Y FIDEL VELÁZQUEZ COL. NUEVA MORELOS C.P. 64180, MONTERREY, NUEVO LEÓN",64180,EN OPERACION,1,,,25.7159,-100.3502,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,4653458,1135550,49,50,52,60
25.7525,-100.2988,25.7525,-100.2988,16116,NLIMS000525,NUEVO LEON,19,SAN NICOLÁS DE LOS GARZA,46,19046,SAN NICOLAS DE LOS GARZA,1,MONTERREY NORTE,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,69,0,69,262,0,262,HGZMF 6 S.NICOLAS GARZA,SI,3,,2 ATENCIÓN Y TRATAMIENTO,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,5,CALLE,JUÁREZ Y CARRETERA A LAREDO,,,,,CIUDAD ITURBIDE,"AV. JUÁREZ Y CARRETERA A LAREDO COL. CIUDAD ITURBIDE C.P. 66460, SAN NICOLÁS DE LOS GARZA, NUEVO LEÓN",66460,EN OPERACION,1,,,25.7525,-100.2988,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,4653458,443273,8,9,9,12
25.1894,-99.8369,25.1894,-99.8369,16145,NLIST000081,NUEVO LEON,19,MONTEMORELOS,38,19038,MONTEMORELOS,1,MONTEMORELOS,7,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DE CONSULTA EXTERNA,1,UNIDAD DE MEDICINA FAMILIAR,UMF,NO ESPECIFICADO,99,2,0,2,0,0,0,MONTEMORELOS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,RAYÓN,205,,,,VILLA DE SANTIAGO,"RAYÓN 205, COL. VILLA DE SANTIAGO",99999,EN OPERACION,1,01/02/1986,01/08/1987,25.1894,-99.8369,NO ESPECIFICADO,99,PRIMER NIVEL,1,URBANO,2,,4653458,59113,0,0,0,0
25.6803,-100.3123,25.6803,-100.3123,16304,NLSMP000740,NUEVO LEON,19,MONTERREY,39,19039,MONTERREY,1,MONTERREY,1,SERVICIOS MEDICOS PRIVADOS,SMP,DE HOSPITALIZACIÓN,2,NO ESPECIFICADO,99,NO ESPECIFICADO,99,2,0,2,25,0,25,HOSPITAL SANTA CECILIA DE MONTERREY,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ISACC GARZA,200,,,,CENTRO,"ISACC GARZA NO. 200, COL. CENTRO",64000,EN OPERACION,1,01/01/2005,01/11/2005,25.6803,-100.3123,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,4653458,1135550,49,50,52,60
25.7141,-100.2744,25.7141,-100.2744,16760,NLSSA004046,NUEVO LEON,19,SAN NICOLÁS DE LOS GARZA,46,19046,SAN NICOLAS DE LOS GARZA,1,MONTERREY NORTE,2,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,48,48,194,58,252,HOSPITAL METROPOLITANO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ADOLFO LÓPEZ MATEOS,4600 4600,,,,BOSQUES DEL NOGALAR,ADOLFO LÓPEZ MATEOS NO. 4600 COL. BOSQUES DEL NOGALAR,66480,EN OPERACION,1,24/12/1999,24/06/1986,25.7141,-100.2744,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,AISLADOS - HOSPITALIZACIÓN | UROLOGIA - QUIROFANO | UROLOGIA - HOSPITALIZACIÓN | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | URGENCIAS - URGENCIAS | PSIQUIATRIA - CONSULTA EXTERNA ESPECIALIDADES | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | PEDIATRIA - URGENCIAS | OTORRINOLARINGOLOGIA - QUIROFANO | ORTOPEDIA - QUIROFANO | ORTOPEDIA - HOSPITALIZACIÓN | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | OFTALMOLOGIA - QUIROFANO | OFTALMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | NEUROLOGIA - HOSPITALIZACIÓN | NEUROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEONATOLOGIA - UNIDAD DE CUIDADOS INTENSIVOS NEONATAL | NEONATOLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | NEONATOLOGIA - TOCOLOGÍA Y TOCOCIRUGÍA | NEONATOLOGIA - HOSPITALIZACIÓN | NEONATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA PREVENTIVA - CONSULTA EXTERNA BÁSICA | MEDICINA MATERNO FETAL - TOCOLOGIA Y TOCOCIRUGIA | MEDICINA INTERNA - HOSPITALIZACION | MEDICINA INTERNA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA DEL TRABAJO - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA CRITICA - UNIDAD DE CUIDADOS INTENSIVOS NEONATAL | MEDICINA CRITICA - UNIDAD DE CUIDADOS INTENSIVOS | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | LABORATORIO CLÍNICO - LABORATORIO | IMAGENOLOGIA - IMAGENOLOGÍA | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | GERIATRIA - HOSPITALIZACIÓN | GERIATRIA - CONSULTA EXTERNA ESPECIALIDADES | GASTROCIRUGIA - QUIROFANO | ESTOMATOLOGIA - CONSULTA EXTERNA BÁSICA | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | ENDOSCOPIA - ENDOSCOPIA | DERMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA MAXILOFACIAL - QUIROFANO | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - QUIROFANO | CIRUGIA GENERAL - HOSPITALIZACIÓN | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA ENDOSCOPICA - QUIROFANO | CIRUGIA ENDOCRINA - QUIROFANO | CIRUGIA COLORRECTAL - QUIROFANO | ANESTESIOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | ANESTESIOLOGIA - QUIROFANO |,4653458,443273,8,9,9,12
25.6579,-100.2149,25.6579,-100.2149,16837,NLSSA014045,NUEVO LEON,19,GUADALUPE,26,19026,GUADALUPE,1,GUADALUPE,4,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,SERAFÍN PEÑA,221,,,,VALLE DE LA SILLA,"SERAFÍN PEÑA NO. 2211, COL. VALLE DE LA SILLA",67180,EN OPERACION,1,,01/06/1990,25.6579,-100.2149,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,4653458,678006,21,24,25,25
21.5138,-104.9109,21.5138,-104.9109,17072,NTIMS000190,NAYARIT,18,TEPIC,17,18017,TEPIC,1,TEPIC,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,32,0,32,162,0,162,HGZ 1 TEPIC,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA TEPIC - MAZATLÁN Y MÉXICO - NÓGALES EL ZANJÓN,,,,,OBRERA,"CARRETERA TEPIC - MAZATLÁN Y MÉXICO - NÓGALES EL ZANJÓN COL. OBRERA C.P. 63060, TEPIC, NAYARIT",63060,EN OPERACION,1,,01/10/1976,21.5138,-104.9109,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1084979,380249,21,21,22,24
21.4792,-104.8487,21.4792,-104.8487,17417,NTSSA015105,NAYARIT,18,TEPIC,17,18017,TEPIC,1,TEPIC,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,AGUAMILPA,333 A,,7,COLONIA,CIUDAD INDUSTRIAL,,63173,EN OPERACION,1,,01/01/1996,21.4792,-104.8487,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1084979,380249,21,21,22,24
17.0719,-96.7208,17.0719,-96.7208,18080,OCIMS000136,OAXACA,20,OAXACA DE JUÁREZ,67,20067,OAXACA DE JUAREZ,1,VALLES CENTRALES,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,39,0,39,168,0,168,HGZ 1 OAXACA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,HÉROES DE CHAPULTEPEC,621,,,,CENTRO,"CLZD. HÉROES DE CHAPULTEPEC NO. 621 CENTRO C.P. 68000, OAXACA DE JUÁREZ, OAXACA",68000,EN OPERACION,1,,,17.0719,-96.7208,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,3801962,263357,13,13,13,13
16.9222,-96.4369,16.9222,-96.4369,18279,OCSME000854,OAXACA,20,TLACOLULA DE MATAMOROS,551,20551,TANIVE,2,SIERRA,6,SERVICIOS MEDICOS ESTATALES,SME,DE CONSULTA EXTERNA,1,NO ESPECIFICADO,99,NO ESPECIFICADO,99,1,0,1,0,0,0,RECLUSORIO REGIONAL TANIVET,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA FEDERAL OAXACA-ISTMO KM. 36 EDIFICIO A A 100 MTS. DE LA CARRETERA,,,,,,"KM36+00 CARR.FEDERAL OAXACA-ISTMO EDIFICIO A, A 100 MTS. DE LA CARRETERA",99999,EN OPERACION,1,,01/09/2008,16.9222,-96.4369,NO ESPECIFICADO,99,PRIMER NIVEL,1,RURAL,1,,3801962,19625,0,0,0,0
16.9061,-96.728,16.9061,-96.728,19157,OCSSA014752,OAXACA,20,SAN BARTOLO COYOTEPEC,115,20115,REYES MANTECON,2,VALLES CENTRALES,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,CARRETERA A SOLA DE VEGA,,,,,,CARRETERA A SOLA DE VEGA,71256,EN OPERACION,1,,,16.9061,-96.728,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,3801962,8684,2,2,2,2
19.0512,-98.1923,19.0512,-98.1923,20163,PLIMS000200,PUEBLA,21,PUEBLA,114,21114,HEROICA PUEBLA DE ZARAGOZA,1,PUEBLA,6,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,67,0,67,356,0,356,HES PUEBLA,SI,3,,,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,,,2 NORTE Y 20 ORIENTE,2004,,,,CENTRO,"2 NORTE NO. 2004 Y 20 ORIENTE COL. CENTRO C.P. 72000, PUEBLA, PUEBLA",72000,EN OPERACION,1,,,19.0512,-98.1923,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,5779829,1539819,199,209,222,226
18.4774,-97.3971,18.4774,-97.3971,20183,PLIMS000405,PUEBLA,21,TEHUACÁN,156,21156,TEHUACAN,1,TEHUACÁN,10,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,21,0,21,60,0,60,HGZ 15 TEHUACAN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,DE LAS AMÉRICAS Y AVENIDA GARCICRESPO,SIN NÚMERO,,,,SAN NICOLAS TETITZINTLA,"PASEO DE LAS AMÉRICAS S/N Y AV. GARCICRESPO COL. SAN NICOLAS TETITZINTLA, C.P. 75720, TEHUÁCAN, PUEBLA",75720,EN OPERACION,1,,,18.4774,-97.3971,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,5779829,274906,4,5,5,6
